156,5,1930,3,6,258.3,79.54,6.56,106.6,49.2,2689.6,786.38,3333.3,2.05,121.11,14.68
157,5,1930,3,7,327.18,100.04,8.2,198.44,80.36,2974.96,786.38,3495.66,1.97,114.47,27.22
158,5,1930,3,8,474.78,148.42,32.8,2838.02,491.18,7653.06,9885.1,14404.94,31.57,1833.19,389.42
159,5,1930,3,9,458.38,143.5,14.76,1188.18,141.04,13712.04,5591.58,17882.56,11.07,644.44,163.02
160,5,1930,3,10,441.98,154.98,12.3,579.74,96.76,12860.06,2487.06,15057.66,7.13,414.43,79.46
161,5,1930,3,11,525.62,178.76,13.12,499.38,91.84,10624.74,2104.12,12481.22,6.31,364.41,68.55
162,5,1930,3,12,505.94,183.68,12.3,419.02,109.06,8916.68,2304.2,10992.1,6.31,364.41,57.48
163,5,1930,3,13,425.58,162.36,10.66,303.4,82,8026.16,1832.7,9658.78,5,291.1,41.66
164,5,1930,3,14,560.06,171.38,9.02,265.68,72.98,7115.96,1546.52,8587.86,4.18,242.23,36.49
165,5,1930,3,15,441.98,150.88,9.02,194.34,65.6,6286.12,1351.36,7698.16,3.77,217.79,26.65
166,5,1930,3,16,373.1,123.82,9.02,159.9,63.96,5594.04,1210.32,6842.08,3.53,205.57,21.98
167,5,1930,3,17,358.34,106.6,9.02,159.9,63.14,5195.52,1158.66,6171.32,3.53,205.57,21.98
168,5,1930,3,18,367.36,98.4,8.2,188.6,61.5,4688.76,1130.78,5690.8,3.53,205.57,25.83
169,5,1930,3,19,1116.02,115.62,9.84,178.76,69.7,4692.04,1539.96,5876.12,3.36,193.36,24.52
170,5,1930,3,20,639.6,98.4,8.2,178.76,60.68,4438.66,1397.28,5580.1,2.95,168.84,24.52
171,5,1930,3,21,441.98,89.38,8.2,159.9,56.58,4927.38,1078.3,5849.06,2.62,154.41,21.89
172,5,1930,3,22,346.86,77.08,7.38,159.9,52.48,4851.94,986.46,5681.78,2.54,149.4,21.89
173,5,1930,3,23,285.36,68.88,8.2,150.06,52.48,4251.7,892.16,4920,2.46,144.4,20.58
174,5,1930,3,24,264.04,63.14,7.38,132.02,50.84,3858.92,875.76,4525.58,2.46,144.4,18.12
175,5,1930,3,25,245.18,59.04,8.2,141.04,64.78,3179.96,874.12,4175.44,2.54,146.7,19.35
176,5,1930,3,26,245.18,54.94,9.02,150.06,78.72,3194.72,990.56,4391.1,2.62,151.62,20.58
177,5,1930,3,27,215.66,46.74,7.38,150.06,60.68,3279.18,979.08,4251.7,2.46,144.4,20.58
178,5,1930,3,28,187.78,41.82,7.38,132.02,54.94,3548.14,809.34,4056.54,2.13,125.54,18.12
179,5,1930,3,29,205,41,7.38,123.82,52.48,3358.72,751.94,3600.62,2.21,130.54,16.97
180,5,1930,3,30,206.64,39.36,7.38,123.82,52.48,3214.4,712.58,3604.72,2.05,121.11,16.97
181,5,1930,3,31,184.5,36.08,7.38,114.8,50.84,2947.08,684.7,3377.58,2.05,118.9,15.74
182,6,1930,4,1,167.28,33.62,6.56,98.4,49.2,2752.74,657.64,3111.9,2.05,116.69,13.53
183,6,1930,4,2,285.36,46.74,6.56,82.82,47.56,2774.06,631.4,3263.6,1.97,114.47,11.4
184,6,1930,4,3,327.18,50.02,6.56,82.82,49.2,2597.76,619.92,3260.32,2.05,118.9,11.4
185,6,1930,4,4,349.32,53.3,7.38,132.02,52.48,2514.94,635.5,3165.2,2.13,125.54,18.12
186,6,1930,4,5,268.96,51.66,6.56,114.8,49.2,2621.54,595.32,3099.6,1.97,114.47,15.74
187,6,1930,4,6,253.38,59.04,40.18,106.6,158.26,3038.1,881.5,3685.08,2.54,146.7,14.68
188,6,1930,4,7,505.94,110.7,30.34,1919.62,555.96,4436.2,5817.9,9365.22,15.25,883.3,263.38
189,6,1930,4,8,580.56,183.68,18.04,579.74,151.7,6055.7,2304.2,8901.1,5.25,303.32,79.46
190,6,1930,4,9,560.06,178.76,15.58,303.4,101.68,6373.86,1546.52,7868.72,4.18,242.23,41.66
191,6,1930,4,10,474.78,164.82,13.94,229.6,84.46,6465.7,1298.06,8265.6,3.53,205.57,31.49
192,6,1930,4,11,394.42,141.04,12.3,194.34,77.08,5728.52,1186.54,8214.76,3.53,205.57,26.65
193,6,1930,4,12,329.64,110.7,11.48,159.9,72.98,5113.52,1092.24,8149.16,3.12,181.14,21.98
194,6,1930,4,13,285.36,87.74,11.48,188.6,69.7,4576.42,1036.48,5504.66,3.12,181.14,25.83
195,6,1930,4,14,250.92,76.26,11.48,178.76,66.42,3982.74,968.42,5261.12,2.95,168.84,24.52
196,6,1930,4,15,223.04,63.96,10.66,169.74,64.78,3406.28,900.36,4151.66,2.54,146.7,23.21
197,6,1930,4,16,200.08,54.94,12.3,150.06,68.88,3292.3,847.06,4004.06,2.38,139.97,20.58
198,6,1930,4,17,248.46,53.3,13.12,159.9,78.72,3156.18,984.82,3860.56,3.36,193.36,21.89
199,6,1930,4,18,240.26,50.02,13.12,188.6,84.46,3044.66,1009.42,3852.36,3.12,181.14,25.83
200,6,1930,4,19,261.58,58.22,11.48,169.74,79.54,3027.44,935.62,3927.8,2.79,161.62,23.21
201,6,1930,4,20,225.5,53.3,12.3,169.74,66.42,3202.92,835.58,3763.8,2.46,142.19,23.21
202,6,1930,4,21,209.1,65.6,11.48,169.74,63.14,3047.12,774.08,3475.98,2.46,142.19,23.21
203,6,1930,4,22,296.02,143.5,11.48,150.06,61.5,3085.66,737.18,3520.26,2.21,130.54,20.58
204,6,1930,4,23,245.18,132.02,10.66,132.02,59.86,3194.72,721.6,3597.34,2.21,130.54,18.12
205,6,1930,4,24,211.56,112.34,9.84,114.8,55.76,3723.62,674.04,3758.88,2.05,121.11,15.74
206,6,1930,4,25,200.08,91.02,9.84,106.6,54.12,3596.52,630.58,4150.02,2.05,116.69,14.68
207,6,1930,4,26,180.4,74.62,9.02,91.02,54.12,3286.56,605.16,3899.92,1.97,112.18,12.46
208,6,1930,4,27,162.36,63.96,9.02,98.4,52.48,3084.84,579.74,3624.4,1.97,112.18,13.53
209,6,1930,4,28,146.78,57.4,9.02,91.02,50.84,2732.24,560.88,3510.42,1.89,107.75,12.46
210,6,1930,4,29,138.58,50.02,9.02,82.82,50.84,2497.72,551.86,3176.68,1.89,107.75,11.4
211,6,1930,4,30,127.1,45.1,9.02,82.82,49.2,2280.42,549.4,2919.2,1.8,103.32,11.4
212,7,1930,5,1,200.9,65.6,9.02,77.08,49.2,2329.62,533,2891.32,1.64,92.74,10.58
213,7,1930,5,2,191.88,60.68,8.2,72.16,49.2,2275.5,510.86,2748.64,1.48,86.67,9.92
214,7,1930,5,3,153.34,54.94,8.2,63.14,49.2,2249.26,487.9,2607.6,1.48,86.67,8.61
215,7,1930,5,4,132.02,47.56,8.2,67.24,45.1,2315.68,456.74,2950.36,1.39,78.88,9.27
216,7,1930,5,5,121.36,41.82,8.2,63.14,43.46,2146.76,421.48,2669.92,1.31,75.52,8.61
217,7,1930,5,6,121.36,41.82,7.38,63.14,43.46,2059.02,414.92,2710.1,1.23,73.31,8.61
218,7,1930,5,7,148.42,39.36,7.38,63.14,42.64,1783.5,410.82,2546.92,1.31,75.52,8.61
219,7,1930,5,8,145.14,36.08,7.38,63.14,41.82,1852.38,393.6,2279.6,1.23,73.31,8.61
220,7,1930,5,9,121.36,31.98,6.56,67.24,39.36,1781.86,359.98,2348.48,1.15,66.67,9.27
221,7,1930,5,10,108.24,28.7,6.56,63.14,38.54,1763,332.1,2222.2,0.98,59.45,8.61
222,7,1930,5,11,99.22,27.88,6.56,54.94,37.72,1686.74,314.88,2125.44,0.98,56.66,7.54
223,7,1930,5,12,89.38,25.42,6.56,51.66,38.54,1500.6,300.12,2069.68,0.98,55.02,7.05
224,7,1930,5,13,84.46,24.6,5.74,51.66,37.72,1498.14,296.84,1993.42,0.98,55.02,7.05
225,7,1930,5,14,81.18,24.6,6.56,51.66,39.36,1375.14,304.22,1955.7,0.98,55.02,7.05
